,PG,KOR,KOR,,Kokoro,,,,,,,Кокоро,,,,Кокоро,,,,1,,
,KZ,KOV,KOV,,Kokshetau,,,Kokchetau,,Kokchetau,,Көкшетау,,,,Кокшетау,,Kokchetau,,1,,
,JP,KKJ,KKJ,,Kokura,,,,,,,Кокура,,,,Кокура,,,,1,,
,PG,KQL,KQL,,Kol,,,,,,,Кол,,,,Кол,,,,1,,
,SN,KDA,KDA,,Kolda,,,,,,,Колда,,,,Колда,,,,1,,
,IN,KLH,KLH,,Kolhapur,,,,,,,Колхапур,,,,Колхапур,,,,1,,
,RU,SVX,SVX,,Koltsovo,,,,,,,Екатеринбург,,,,Екатеринбург,,,,1,,
,CD,KWZ,KWZ,,Kolwezi,,,,,,,Колвези,,,,Колвези,,,,1,,
,BG,SZR,SZR,,Kolyu Ganchevo,,,,,,,Стара Загора,,,,Стара Загора,,,,1,,
,PG,KCJ,KCJ,,Komaio,,,,,,,Комайо,,,,Комайо,,,,1,,
,JP,NGO,NKM,,Komaki Afb,,,,,,,,,,,,,,,1,,
,PG,HOC,HOC,,Komako,,,,,,,Комако,,,,Комако,,,,1,,
,ZA,KOF,KOF,,Komatipoort,,,,,,,Коматипурт,,,,Коматипурт,,,,1,,
,JP,KMQ,KMQ,,Komatsu,,,,,,,Комацу,,,,Комацу,,,,1,,
,PG,KOM,KOM,,Komo Manda,,,,,,,Комо-Манда,,,,Комо-Манда,,,,1,,
,PG,KPM,KPM,,Kompiam,,,,,,,Компиам,,,,Компиам,,,,1,,
,KH,KZC,KZC,,Kompong Chhnang,,,,,,,Компонг-Чина,,,,Компонг-Чина,,,,1,,
,KH,KZK,KZK,,Kompong Thom,,,,,,,Компонг-Том,,,,Компонг-Том,,,,1,,
,RU,KXK,KXK,,Komsomolsk Na Amure,,,,,,,Комсомольск-на-Амуре,,,,Комсомольск-на-Амуре,,,,1,,
,ID,KCI,KCI,,Kon,,,,,,,Кон,,,,Кон,,,,1,,
,GY,KKG,KKG,,Konawaruk,,,,,,,Конаварук,,,,Конаварук,,,,1,,
,LK,ADP,AFK,,Kondavattavan Tank,,,,,,,,,,,,,,,1,,
,NC,KNQ,KNQ,,Kone,,,,,,,Коне,,,,Коне,,,,1,,
,PG,KGB,KGB,,Konge,,,,,,,Конге,,,,Конге,,,,1,,
,US,KKH,KKH,AK,Kongiganak,,,,,,,Конгиганак,,,,Конгиганак,,,,1,,
,GA,GKO,GKO,,Kongoboumba,,,,,,,Конгобумба,,,,Конгобумба,,,,1,,
,CD,KOO,KOO,,Kongolo,,,,,,,Конголо,,,,Конголо,,,,1,,
,RS,INI,INI,,Konstantin Veliki,,,,,,,Ниш,,,,Ниш,,,,1,,
,VN,KON,KON,,Kontum,,,,,,,Контум,,,,Контум,,,,1,,
,TR,KYA,KYA,,Konya,,,,,,,Конья,,,,Конья,,,,1,,
,AU,KOH,KOH,QL,Koolatah,,,,,,,Кулата,,,,Кулата,,,,1,,
,AU,KKP,KKP,QL,Koolburra,,,,,,,Кулбурра,,,,Кулбурра,,,,1,,
,AU,KQB,KQB,SA,Koonibba,,,,,,,Кунибба,,,,Кунибба,,,,1,,
,IS,OPA,OPA,,Kopasker,,,,,,,Копаскер,,,,Копаскер,,,,1,,
,PG,KPA,KPA,,Kopiago,,,,,,,Копьяго,,,,Копьяго,,,,1,,
,GE,KUT,KUT,,Kopitnari,,,Kutaisi,Kutaisi,Kutaisi,,Кутаиси,,,,Кутаиси,,Kutaisi,,1,,
,TR,EDO,EDO,,Korfez,,,,,,,Эдремит-Корфез,,,,Эдремит-Корфез,,,,1,,
,CI,HGO,HGO,,Korhogo,,,,,,,Корхого,,,,Корхого,,,,1,,
,CN,KRL,KRL,,Korla,,,,,,,Корла,,,,Корла,,,,1,,
,FJ,KXF,KXF,,Koro Island,,,,,,,Коро-Айленд,,,,Коро-Айленд,,,,1,,
,PG,KDE,KDE,,Koroba,,,,,,,Короба,,,,Короба,,,,1,,
,FJ,KVU,KVU,,Korolevu,,,,,,,Королеву,,,,Королеву,,,,1,,
,NZ,PCN,PCN,,Koromiko,,,,,,,Коромико,,,,Коромико,,,,1,,
,ZA,ALJ,ALJ,,Kortdoorn,,,,,,,Кортдорн,,,,Кортдорн,,,,1,,
,SK,KSC,KSC,,Kosice,,,,,,,Барка,,,,Барка,,,,1,,
,PG,KSP,KSP,,Kosipe,,,,,,,Косипе,,,,Косипе,,,,1,,
,FM,KSA,KSA,,Kosrae,,,,,,,Косраэ,,,,Косраэ,,,,1,,
,KZ,KSN,KSN,,Kostanay,,,,,,,Қостанай,,,,Костанай,,,,1,,
,SD,KST,KST,,Kosti,,,,,,,Кости,,,,Кости,,Rabak,,1,,
,RU,KMW,KMW,,Kostroma,,,,,,,Кострома,,,,Кострома,,,,1,,
,IN,KTU,KTU,,Kota,,,,,,,Кота,,,,Кота,,,,1,,
,MY,BKI,BKI,,Kota Kinabalu,,,,,,,Кота-Кинабалу,,,,Кота-Кинабалу,,,,1,,
,CD,KLI,KLI,,Kota Koli,,,,,,,Кота-Коли,,,,Кота-Коли,,,,1,,
,ID,KOD,KOD,,Kotabangun,,,,,,,Котабангун,,,,Котабангун,,,,1,,
,ID,KBU,KBU,,Kotabaru,,,,,,,Котабару,,,,Котабару,,,,1,,
,RU,KSZ,KSZ,,Kotlas,,,,,,,Котлас,,,,Котлас,,,,1,,
,US,KOT,KOT,AK,Kotlik,,,,,,,Котлик,,,,Котлик,,,,1,,
,GH,ACC,ACC,,Kotoka,,,,,,,Котока,,,,Котока,,,,1,,
,US,OTZ,OTZ,AK,Kotzebue,,,,,,,Коцебу,,,,Коцебу,,,,1,,
,DZ,KDF,KDF,,Kouba,,,,,,,Куба,,,,Куба,,,,1,,
,GA,KOU,KOU,,Koulamoutou,,,,,,,Куламуту,,,,Куламуту,,,,1,,
,NC,KOC,KOC,,Koumac,,,,,,,Кумак,,,,Кумак,,,,1,,
,CF,KOL,KOL,,Koumala,,,,,,,Кумала,,,,Кумала,,,,1,,
,CM,KOB,KOB,,Koutaba,,,,,,,Кутаба,,,,Кутаба,,,,1,,
,ML,KTX,KTX,,Koutiala,,,,,,,Кутиала,,,,Кутиала,,,,1,,
,AU,KWM,KWM,QL,Kowanyama,,,,,,,Кованьяма,,,,Кованьяма,,,,1,,
,US,KKA,KKA,AK,Koyuk,,,,,,,Койук,,,,Койук,,,,1,,
,US,KYU,KYU,AK,Koyukuk,,,,,,,Койукук,,,,Койукук,,,,1,,
,IN,CCJ,CCJ,,Kozhikode,,,Calicut,,Calicut,,Кожикоде,,,,Кожикоде,,Calicut,,1,,
,TH,KBV,KBV,,Krabi,,,,,,,Краби,,,,Краби,,,,1,,
,KH,KZD,KZD,,Krakor,,,,,,,Кракор,,,,Кракор,,,,1,,
,UA,KRQ,KRQ,,Kramatorsk,,,,,,,Краматорск,,,,Краматорск,,,,1,,
,SE,KRF,KRF,,Kramfors,,,Kramfors/Solleftea,Kramfors/Solleftea,Kramfors/Solleftea,,Крамфорс,,,,Крамфорс,,Kramfors/Solleftea,,1,,
,RU,KKQ,KKQ,,Krasnoselkup,,,,,,,,,,,,,,,1,,
,KH,KTI,KTI,,Kratie,,,,,,,Кратье,,,,Кратье,,,,1,,
,UA,KHU,KHU,,Kremenchug,,,,,,,Кременчуг,,,,Кременчуг,,,,1,,
,CM,KBI,KBI,,Kribi,,,,,,,Криби,,,,Криби,,,,1,,
,SE,KID,KID,,Kristianstad,,,,,,,Кристианстад,,,,Кристианстад,,,,1,,
,UA,KWG,KWG,,Krivoy Rog,,,,,,,Кривой Рог,,,,Кривой Рог,,,,1,,
,ZA,NLP,MQP,,Kruger Mpumalanga,,,,,,,,,,,,,,,1,,
,BG,PDV,PDV,,Krumovo,,,,,,,Пловдив,,,,Пловдив,,,,1,,
,FI,KOK,KOK,,Kruunupyy,,,,,,,Круунупии,,,,Круунупии,,,,1,,
,RU,NOI,NOI,,Krymska,,,,,,,Новороссийск,,,,Новороссийск,,,,1,,
,TN,GAF,GAF,,Ksar,,,,,,,Гафса,,,,Гафса,,,,1,,
,MA,SEK,SEK,,Ksar Es Souk,,,,,,,Ксар-Эс-Сук,,,,Ксар-Эс-Сук,,,,1,,
,BN,KUB,KUB,,Kuala Belait,,,,,,,Куала-Белайт,,,,Куала-Белайт,,,,1,,
,MY,KUA,KUA,,Kuantan,,,,,,,Куантан,,,,Куантан,,,,1,,
,AU,KUG,KUG,QL,Kubin Island,,,,,,,Кубин Айленд,,,,Кубин Айленд,,,,1,,
,MY,KCH,KCH,,Kuching,,,,,,,Кучинг,,,,Кучинг,,,,1,,
,MY,KUD,KUD,,Kudat,,,,,,,Кудат,,,,Кудат,,,,1,,
,LY,AKF,AKF,,Kufrah,,,,,,,Куфра,,,,Куфра,,,,1,,
,CA,YBB,YBB,NU,Kugaaruk,,,,,,,Кугаарук,,,,Кугаарук,,,,1,,
,CA,YCO,YCO,NU,Kugluktuk,,,,,,,Куглуктук-Коппермайн,,,,Куглуктук-Коппермайн,,,,1,,
,US,KUW,KUW,AK,Kugururok River,,,,,,,Кугурурок-Ривер,,,,Кугурурок-Ривер,,,,1,,
,TO,NTT,NTT,,Kuini Lavenia,,,,,,,Куини Лавениа,,,,Куини Лавениа,,,,1,,
,AO,SVP,SVP,,Kuito,,,,,,,Куито,,,,Куито,,,,1,,
,SB,KUE,KUE,,Kukundu,,,,,,,Кукунди,,,,Кукунди,,,,1,,
,AU,KGR,KGR,NT,Kulgera,,,,,,,Кулгера,,,,Кулгера,,,,1,,
,US,LKK,LKK,AK,Kulik Lake,,,,,,,Кулик-Лейк,,,,Кулик-Лейк,,,,1,,
,GL,KUS,KUS,,Kulusuk,,,,,,,Кулусук,,,,Кулусук,,,,1,,
,TJ,TJU,TJU,,Kulyab,,,,,,,,,,,,,,,1,,
,JP,KMJ,KMJ,,Kumamoto,,,,,,,Кумамото,,,,Кумамото,,,,1,,
,GH,KMS,KMS,,Kumasi,,,,,,,Кумаси,,,,Кумаси,,,,1,,
,IN,IXS,IXS,,Kumbhirgram,,,,,,,Кумбхирграм,,,,Кумбхирграм,,,,1,,
,JP,UEO,UEO,,Kumejima,,,,,,,Кумежима,,,,Кумежима,,,,1,,
,AF,UND,UND,,Kunduz,,,,,,,Кундуз,,,,Кундуз,,,,1,,
,SE,NRK,NRK,,Kungsangen,,,,,,,Кунгсанген,,,,Кунгсанген,,,,1,,
,PG,KGM,KGM,,Kungum,,,,,,,Кунгум,,,,Кунгум,,,,1,,
,CN,KMG,KMG,,Kunming,,,,,,,Куньмин,,,,Куньмин,,,,1,,
,CZ,UHE,UHE,,Kunovice,,,Uherske Hradiste,,Uherske Hradiste,,Угерске-Градиште,,,,Угерске-Градиште,,Uherske Hradiste,,1,,
,AU,KNX,KNX,WA,Kununurra,,,,,,,Кунунурра,,,,Кунунурра,,,,1,,
,FI,KUO,KUO,,Kuopio,,,,,,,Куопио,,,,Куопио,,,,1,,
,US,UUK,UUK,AK,Kuparuk,,,,,,,Купарук,,,,Купарук,,,,1,,
,PG,KUP,KUP,,Kupiano,,,,,,,Купиано,,,,Купиано,,,,1,,
,US,JVI,JVI,NJ,Kupper,,,,,,,Каппер,,,,Каппер,,,,1,,
,CN,KCA,KCA,,Kuqa,,,,,,,Кука,,,,Кука,,,,1,,
,AF,KUR,KUR,,Kuran O Munjan,,,,,,,Коран-О-Мунджан,,,,Коран-О-Мунджан,,,,1,,
,EE,URE,URE,,Kuressaare,,,,,,,Курессааре,,,,Курессааре,,,,1,,
,RU,KRO,KRO,,Kurgan,,,,,,,Курган,,,,Курган,,,,1,,
,TJ,KQT,KQT,,Kurgan Tube,,,,,,,,,,,,,,,1,,
,PG,KUQ,KUQ,,Kuri,,,,,,,Кури,,,,Кури,,,,1,,
,KI,KUC,KUC,,Kuria,,,,,,,Куриа,,,,Куриа,,,,1,,
,ZA,KMH,KMH,,Kuruman,,,,,,,Куруман,,,,Куруман,,,,1,,
,RU,KUF,KUF,,Kurumoch,,,,,,,Самара,,,,Самара,,,,1,,
,AU,KRD,KRD,NT,Kurundi,,,,,,,Курунди,,,,Курунди,,,,1,,
,GY,KPG,KPG,,Kurupung,,,,,,,Курупунг,,,,Курупунг,,,,1,,
,PG,KWV,KWV,,Kurwina,,,,,,,Курвина,,,,Курвина,,,,1,,
,JP,KUJ,KUJ,,Kushimoto,,,,,,,Кусимото,,,,Кусимото,,,,1,,
,JP,KUH,KUH,,Kushiro,,,,,,,Кусиро,,,,Кусиро,,,,1,,
,CA,YVP,YVP,QC,Kuujjuaq,,,,,,,Кууджуак,,,,Кууджуак,,,,1,,
,CA,YGW,YGW,QC,Kuujjuarapik,,,,,,,Кууджуарапик,,,,Кууджуарапик,,,,1,,
,FI,KAO,KAO,,Kuusamo,,,,,,,Кусамо,,,,Кусамо,,,,1,,
,KW,KWI,KWI,,Kuwait Intl,,,Kuwait International,Kuwait International,Kuwait International,,Кувейт Интернешнл,,,,Кувейт Интернешнл,,Kuwait Internacional,,1,,
,NO,KSU,KSU,,Kvernberget,,,,,,,Квернбергет,,,,Квернбергет,,,,1,,
,SB,KWR,KWR,,Kwai Harbour,,,,,,,Квай-Харбор,,,,Квай-Харбор,,,,1,,
,MH,KWA,KWA,,Kwajalein,,,,,,,Кваджалейн,,,,Кваджалейн,,,,1,,
,US,KWT,KWT,AK,Kwethluk,,,,,,,Кветлук,,,,Кветлук,,,,1,,
,US,KWK,KWK,AK,Kwigillingok,,,,,,,Квигиллингок,,,,Квигиллингок,,,,1,,
,US,KWN,KWN,AK,Kwinhagak,,,,,,,Квинхагак,,,,Квинхагак,,,,1,,
,HK,KTZ,KTZ,,Kwun Tong,,,,,,,Квун-Тонг,,,,Квун-Тонг,,,,1,,
,MM,KYP,KYP,,Kyaukpyu,,,,,,,Кьяукпью,,,,Кьяукпью,,,,1,,
,MM,KYT,KYT,,Kyauktaw,,,,,,,Кьяуктау,,,,Кьяуктау,,,,1,,
,JP,UKY,UKY,,Kyoto,,,,,,,Киото,,,,Киото,,,,1,,
,RU,KYZ,KYZ,,Kyzyl,,,,,,,Кызыл,,,,Кызыл,,,,1,,
,KZ,KZO,KZO,,Kzyl Orda,,,,,,,Қызыл-Орда,,,,Кзыл Орда,,,,1,,
,US,MSY,MSY,LA,L Armstrong Intl,,,L Armstrong International,L Armstrong International,L Armstrong International,,Л. Армстронг Интернешнл,,,,Л. Армстронг Интернешнл,,L Armstrong Internacional,,1,,
,VE,STB,STB,,L Delicias,,,,,,,Л. Делисиас,,,,Л. Делисиас,,,,1,,
,US,ONT,ONT,CA,La,,,LA/Ontario International,LA/Ontario International,LA/Ontario International,,Онтарио Интернешнл,,,,Онтарио Интернешнл,,LA/Ontario Internacional,,1,,
,GT,GUA,GUA,,La Aurora,,,,,,,Ла-Аврора,,,,Ла-Аврора,,,,1,,
,FR,LBY,LBY,,La Baule Escoublac,,,La Baule-Escoublac,La Baule-Escoublac,La Baule-Escoublac,,Монтуа,,,,Монтуа,,La Baule-Escoublac,,1,,
,LY,LAQ,LAQ,,La Braq,,,,,,,Ла-Брак,,,,Ла-Брак,,,,1,,
,MX,ZCL,ZCL,,La Calera,,,,,,,Ла-Калера,,,,Ла-Калера,,,,1,,
,VE,MAR,MAR,,La Chinita,,,,,,,Ла-Чинита,,,,Ла-Чинита,,,,1,,
,CO,LCR,LCR,,La Chorrera,,,,,,,Ла-Хоррера,,,,Ла-Хоррера,,,,1,,
,CU,LCL,LCL,,La Coloma,,,,,,,Ла-Колома,,,,Ла-Колома,,,,1,,
,ES,LCG,LCG,,La Coruna,,,,,,,Ла-Коруна,,,,Ла-Коруна,,La Coruña,,1,,
,US,LSE,LSE,WI,La Crosse Mnpl,,,La Crosse Municipal,La Crosse Municipal,La Crosse Municipal,,Ла-Кросс Мунисипал,,,,Ла-Кросс Мунисипал,,La Crosse Municipal,,1,,
,AR,LCM,LCM,CD,La Cumbre,,,,,,,Ла-Кумбре,,,,Ла-Кумбре,,,,1,,
,GP,DSD,DSD,,La Desirade,,,,,,,Ла-Дезираде,,,,Ла-Дезираде,,,,1,,
,HN,LEZ,LEZ,,La Esperanza,,,,,,,Ла-Эсперанца,,,,Ла-Эсперанца,,,,1,,
,CO,TCO,TCO,,La Florida,,,,,,,Ла-Флорида,,,,Ла-Флорида,,,,1,,
,CL,LSC,LSC,,La Florida,,,,,,,Ла-Флорида,,,,Ла-Флорида,,,,1,,
,VE,LFR,LFR,,La Fria,,,,,,,Ла-Фриа,,,,Ла-Фриа,,,,1,,
,FR,AGF,AGF,,La Garenne,,,,,,,Ла-Гаренне,,,,Ла-Гаренне,,,,1,,
,ES,GMZ,GMZ,,La Gomera,,,,,,,Ла-Гомера,,,,Ла-Гомера,,,,1,,
,CA,YGL,YGL,QC,La Grande,,,,,,,Ла-Гранде,,,,Ла-Гранде,,,,1,,
,US,LGD,LGD,OR,La Grande,,,,,,,Ла-Гранде,,,,Ла-Гранде,,,,1,,
,VE,LAG,LAG,,La Guaira,,,,,,,Ла-Гуайра,,,,Ла-Гуайра,,,,1,,
,US,NYC,LGA,NY,La Guardia,,,,,,,Ла-Гардия,,Nova Iorque - La Guardia,,Ла-Гардия,,,,1,,
,CO,NVA,NVA,,La Marguita,,,,,,,Ла-Маргита,,,,Ла-Маргита,,,,1,,
,FR,LTT,LTT,,La Mole,,,,,,,Ла-Моле,,,,Ла-Моле,,,,1,,
,CO,MZL,MZL,,La Nubia,,,,,,,Ла-Нубия,,,,Ла-Нубия,,,,1,,
,ES,SPC,SPC,,La Palma,,,,,,,Ла-Палма,,,,Ла-Палма,,,,1,,
,PA,PLP,PLP,,La Palma,,,,,,,Ла-Палма,,,,Ла-Палма,,,,1,,
,ES,NDO,NDO,,La Palma Del Condado,,,Spoorwegstation,Railway Station,Gare,,Ла-Палма-дель-Кондада,,,,Ла-Палма-дель-Кондада,,Estación ferroviaria,,1,,
,US,PMD,PMD,CA,La Palmdale Regional,,,,,,,Эйр-Форс 42,,,,Эйр-Форс 42,,,,1,,
,ES,XRY,XRY,,La Parra,,,,,,,Ла-Парра,,,,Ла-Парра,,,,1,,
,CO,LPD,LPD,,La Pedrera,,,,,,,Ла-Педрера,,,,Ла-Педрера,,,,1,,
,FR,PLG,PLG,,La Plagne,,,,,,,Ла-Планье,,,,Ла-Планье,,,,1,,
,US,DRO,DRO,CO,La Plata,,,,,,,Ла-Плата,,,,Ла-Плата,,,,1,,
,AR,LPG,LPG,BA,La Plata,,,,,,,Ла-Плата,,,,Ла-Плата,,,,1,,
,CO,LPE,LPE,,La Primavera,,,,,,,Ла-Примавера,,,,Ла-Примавера,,,,1,,
,AR,IRJ,IRJ,LR,La Rioja,,,,,,,Ла-Риоха,,,,Ла-Риоха,,,,1,,
,FR,BVE,BVE,,La Roche,,,Vallée de la Dordogne,Vallée de la Dordogne,Vallée de la Dordogne,,Ларош,,,,Ларош,,Vallée de la Dordogne,,1,,
,DO,LRM,LRM,,La Romana,,,,,,,Ла-Романа,,,,Ла-Романа,,,,1,,
,CA,YVC,YVC,SK,La Ronge,,,,,,,Ла-Ронж,,,,Ла-Ронж,,,,1,,
,CA,SSQ,SSQ,QC,La Sarre,,,,,,,Ла-Сар,,,,Ла-Сар,,,,1,,
,CA,ZLT,ZLT,QC,La Tabatiere,,,,,,,Ла-Табатьер,,,,Ла-Табатьер,,,,1,,
,AU,TGN,TGN,VI,La Trobe Traralgon,,,,,,,Ла-Троуб-Траралгон,,,,Ла-Троуб-Траралгон,,,,1,,
,CA,YLQ,YLQ,QC,La Tuque,,,,,,,Ла-Тук,,,,Ла-Тук,,,,1,,
,DO,POP,POP,,La Union,,,,,,,Ла-Унион,,,,Ла-Унион,,,,1,,
,HN,LUI,LUI,,La Union,,,,,,,Ла-Унион,,,,Ла-Унион,,,,1,,
,CO,LAT,LAT,,La Uribe,,,,,,,Ла-Урибе,,,,Ла-Урибе,,,,1,,
,CO,VVC,VVC,,La Vanguardia,,,,,,,Ла-Вангвардия,,,,Ла-Вангвардия,,,,1,,
,DE,RLG,RLG,,Laage,,,,,,,Лааге,,,,Лааге,,,,1,,
,FJ,LBS,LBS,,Labasa,,,,,,,Лабаса,,,,Лабаса,,,,1,,
,GN,LEK,LEK,,Labe,,,,,,,Лабе,,,,Лабе,,,,1,,
,PG,LAB,LAB,,Lablab,,,,,,,Лаблаб,,,,Лаблаб,,,,1,,
,PH,OZC,OZC,,Labo,,,,,,,Лабо,,,,Лабо,,,,1,,
,US,WLB,WLB,AK,Labouchere Bay,,,,,,,Лабушер-Бей,,,,Лабушер-Бей,,,,1,,
,BR,LBR,LBR,AM,Labrea,,,,,,,Лабреа,,,,Лабреа,,,,1,,
,MY,LBU,LBU,,Labuan,,,,,,,Лабуан,,,,Лабуан,,,,1,,
,ID,LAH,LAH,,Labuha,,,,,,,Лабуха,,,,Лабуха,,,,1,,
,CA,YLB,YLB,AB,Lac Biche,,,,,,,Лак-Биш,,,,Лак-Биш,,,,1,,
,CA,XLB,XLB,MB,Lac Brochet,,,,,,,Лак-Броше,,,,Лак-Броше,,,,1,,
,US,LCI,LCI,NH,Laconia Mnpl,,,Laconia Municipal,Laconia Municipal,Laconia Municipal,,Лакония Мунисипал,,,,Лакония Мунисипал,,Laconia Municipal,,1,,
,SR,LDO,LDO,,Ladouanie,,,,,,,Ладуанье,,,,Ладуанье,,,,1,,
,AU,LYT,LYT,QL,Lady Elliot Islan,,,,,,,Леди Эллиот Айленд,,,,Леди Эллиот Айленд,,,,1,,
,ZA,LAY,LAY,,Ladysmith,,,,,,,Ледисмит,,,,Ледисмит,,,,1,,
,MH,LML,LML,,Lae Island,,,,,,,Лей-Айленд,,,,Лей-Айленд,,,,1,,
,DE,REB,REB,,Laerz,,,,,,,Рехлин-Де,,,,Рехлин-Де,,,,1,,
,DK,BYR,BYR,,Laeso,,,Laeso Vliegveld,Laeso Airport,Laeso Aéroport,,Лесо-Эйрпорт,,,,Лесо-Эйрпорт,,Laeso Aeropuerto,,1,,
,US,LFT,LFT,LA,Lafayette Rgnl,,,Lafayette Regional,Lafayette Regional,Lafayette Regional,,Лафайет,,,,Лафайет,,Lafayette Regional,,1,,
,CA,YLF,YLF,QC,Laforges,,,,,,,Лафорже,,,,Лафорже,,,,1,,
,BR,LAJ,LAJ,SC,Lages,,,,,,,Лажис,,,,Лажис,,,,1,,
,EC,LGQ,LGQ,,Lago Agrio,,,,,,,Лаго-Агрио,,,,Лаго-Агрио,,,,1,,
,AR,ING,ING,SC,Lago Argentino,,,,,,,Лаго-Аргентино,,,,Лаго-Аргентино,,,,1,,
,US,KCL,KCL,AK,Lagoon,,,,,,,Лагун,,,,Лагун,,,,1,,
,CA,YAR,YAR,QC,Lagrande 3,,,,,,,Лагранд 3,,,,Лагранд 3,,,,1,,
,CA,YAH,YAH,QC,Lagrande 4,,,,,,,Лагранд 4,,,,Лагранд 4,,,,1,,
,CG,LCO,LCO,,Lague,,,,,,,Лагу,,,,Лагу,,,,1,,
,US,YUM,LGF,AZ,Laguna Aaf,,,,,,,Лагуна,,,,Лагуна,,,,1,,
,VE,LGY,LGY,,Lagunillas,,,,,,,Лагуниллас,,,,Лагуниллас,,,,1,,
,MY,LDU,LDU,,Lahad Datu,,,,,,,Лахад-Дату,,,,Лахад-Дату,,,,1,,
,US,MFD,MFD,OH,Lahm Mncp,,,Lahm Municipal,Lahm Municipal,Lahm Municipal,,Лам Мунисипал,,,,Лам Мунисипал,,Lahm Municipal,,1,,
,PK,LHE,LHE,,Lahore,,,,,,,Лахор,,,,Лахор,,,,1,,
,TD,LTC,LTC,,Lai,,,,,,,Лей,,,,Лей,,,,1,,
,PG,LGM,LGM,,Laiagam,,,,,,,Лаягам,,,,Лаягам,,,,1,,
,CN,YNT,YNT,,Laishan,,,,,,,Лайшань,,,,Лайшань,,,,1,,
,PT,TER,TER,,Lajes,,,,,,,Лахес,,,,Лахес,,,,1,,
,KE,LBN,LBN,,Lake Baringo,,,,,,,Лейк-Баринго,,,,Лейк-Баринго,,,,1,,
,US,LCH,LCH,LA,Lake Charles Mnpl,,,Lake Charles Municipal,Lake Charles Municipal,Lake Charles Municipal,,Лейк-Шарльз Мунисипал,,,,Лейк-Шарльз Мунисипал,,Lake Charles Municipal,,1,,
,US,LKV,LKV,OR,Lake County,,,,,,,Лейк Каунти,,,,Лейк Каунти,,,,1,,
,AU,LEL,LEL,NT,Lake Evella,,,,,,,Лейк Эвелла,,,,Лейк Эвелла,,,,1,,
,US,XES,XES,WI,Lake Geneva Mnpl,,,Lake Geneva Municipal,Lake Geneva Municipal,Lake Geneva Municipal,,Лейк-Женева Мунисипал,,,,Лейк-Женева Мунисипал,,Lake Geneva Municipal,,1,,
,AU,LGE,LGE,WA,Lake Gregory Airport,,,Lake Gregory Vliegveld,,Lake Gregory Aéroport,,Лейк-Грегори,,,,Лейк-Грегори,,Lake Gregory Aeropuerto,,1,,
,TZ,LKY,LKY,,Lake Manyara,,,,,,,Лейк-Маньяра,,,,Лейк-Маньяра,,,,1,,
,US,LMA,LMA,AK,Lake Minchumina,,,,,,,Лейк-Минчумина,,,,Лейк-Минчумина,,,,1,,
,PG,LMY,LMY,,Lake Murray,,,,,,,Лейк-Мюррей,,,,Лейк-Мюррей,,,,1,,
,AU,LNH,LNH,NT,Lake Nash,,,,,,,Лейк Нэш,,,,Лейк Нэш,,,,1,,
,US,LKP,LKP,NY,Lake Placid,,,,,,,Лейк-Плесид,,,,Лейк-Плесид,,,,1,,
,KE,LKU,LKU,,Lake Rudolf,,,,,,,Лейк-Рудольф,,,,Лейк-Рудольф,,,,1,,
,CA,YLK,YLK,ON,Lake Simcoe Regional,,,,,,,,,,,,,,,1,,
,US,TVL,TVL,CA,Lake Tahoe South,,,,,,,Лейк-Тахоу-Сауз,,,,Лейк-Тахоу-Сауз,,,,1,,
,US,SEA,LKE,WA,Lake Union Spb,,,,,,,Лейк Юнион,,,,Лейк Юнион,,,,1,,
,FJ,LKB,LKB,,Lakeba,,,,,,,Лакеба,,,,Лакеба,,,,1,,
,AU,LFP,LFP,QL,Lakefield,,,,,,,Лейкфилд,,,,Лейкфилд,,,,1,,
,US,MSY,NEW,LA,Lakefront,,,,,,,Лейкфронт,,,,Лейкфронт,,,,1,,
,AU,LKD,LKD,QL,Lakeland Downs,,,,,,,Лейклэнд Даунз,,,,Лейклэнд Даунз,,,,1,,
,US,LAL,LAL,FL,Lakeland Mnpl,,,Lakeland Municipal,Lakeland Municipal,Lakeland Municipal,,Лейкленд Мунисипал,,,,Лейкленд Мунисипал,,Lakeland Municipal,,1,,
,GB,LKZ,LKZ,,Lakenheath Raf,,,,,,,Лейкенхит,,,,Лейкенхит,,,,1,,
,US,LKS,LKS,TX,Lakeside,,,,,,,Лейксайд,,,,Лейксайд,,,,1,,
,US,DLH,LKI,MN,Lakeside Usaf,,,,,,,Лейксайд,,,,Лейксайд,,,,1,,
,CI,LKT,LKT,,Lakota,,,,,,,Лакота,,,,Лакота,,,,1,,
,IN,VNS,VNS,,Lal Bahadur Shastri,,,,,,,Варанаси,,,,Варанаси,,,,1,,
,FR,ZAO,ZAO,,Lalbenque,,,,,,,Лаберанди,,,,Лаберанди,,,,1,,
,ET,LLI,LLI,,Lalibela,,,,,,,Лалибела,,,,Лалибела,,,,1,,
,WS,LAV,LAV,,Lalomalava,,,,,,,Лаломалава,,,,Лаломалава,,,,1,,
,FR,AHZ,AHZ,,L'alpe D'huez,,,Alpe D'Huez,Alpe D'Huez,Alpe D'Huez,,Альп-Д Уэз,,,,Альп-Д Уэз,,Alpe D'Huez,,1,,
,TG,LRL,LRL,,Lama Kara,,,,,,,Лама-Кара,,,,Лама-Кара,,,,1,,
